ts,pt,pc,temp,q,choke
2010-11-08,759.1,302.5,84.7,6946.0,50.1
2010-11-09,699.4,334.5,88.1,8524.0,55.8
2010-11-10,724.2,349.1,89.7,8187.0,54.0
2010-11-11,743.5,345.9,88.0,8328.0,53.2
2010-11-12,742.8,345.6,89.4,8200.0,53.2
2010-11-13,740.4,339.6,89.7,8137.0,53.2
2010-11-14,739.5,337.0,89.5,7776.0,53.2
2010-11-15,782.1,330.3,88.9,831.0,44.7
2010-11-16,723.5,218.2,81.3,5766.0,48.9
2010-11-17,758.8,289.9,84.7,6613.0,48.8
2010-11-18,742.2,329.3,85.2,7817.0,51.2
2010-11-19,740.6,330.2,86.0,8188.0,51.2
2010-11-20,735.9,331.7,88.2,8172.0,52.3
2010-11-21,722.2,330.2,88.2,8215.0,52.1
2010-11-22,708.3,329.8,89.0,8528.0,53.0
2010-11-23,705.0,326.5,89.0,8716.0,54.3
2010-11-24,708.3,330.7,88.7,8742.0,54.3
2010-11-25,713.1,336.7,88.4,8744.0,54.3
2010-11-26,718.1,339.2,87.9,8762.0,54.3
2010-11-27,724.5,341.2,87.6,8750.0,54.2
2010-11-28,728.0,342.6,87.0,8754.0,54.2
2010-11-29,742.2,343.0,87.0,8593.0,53.0
2010-11-30,744.7,346.4,87.9,8727.0,53.0
2010-12-01,750.2,344.1,87.7,8666.0,52.5
2010-12-02,754.0,343.2,88.5,8583.0,52.1
2010-12-03,757.6,341.1,88.0,8529.0,52.0
2010-12-04,756.2,341.1,88.6,8570.0,52.1
2010-12-05,763.2,336.3,88.6,8422.0,51.3
2010-12-06,766.1,335.2,88.9,8093.0,50.9
2010-12-07,766.1,334.4,89.0,8011.0,50.9
2010-12-08,766.6,331.9,88.4,7983.0,50.9
2010-12-09,757.8,305.2,86.5,6471.0,48.3
2010-12-10,744.3,331.0,87.7,7985.0,52.1
2010-12-11,744.8,326.9,88.6,7997.0,52.1
2010-12-12,744.0,330.4,89.2,7797.0,52.1
2010-12-13,745.1,333.5,89.2,7880.0,51.0
2010-12-14,747.9,332.5,88.7,8019.0,52.2
2010-12-15,758.7,331.3,88.9,7909.0,51.1
2010-12-16,766.8,325.0,87.5,7843.0,50.4
2010-12-17,767.0,327.0,87.9,7794.0,50.4
2010-12-18,770.1,323.8,86.3,7761.0,50.5
2010-12-19,768.8,324.5,86.4,7741.0,50.5
2010-12-20,767.5,328.1,88.1,7784.0,50.5
2010-12-21,765.7,328.9,88.7,7843.0,50.6
2010-12-22,765.8,328.2,88.9,7850.0,50.7
2010-12-23,757.2,328.9,89.1,7990.0,51.5
2010-12-24,762.9,327.7,88.4,7942.0,51.0
2010-12-25,765.8,326.2,88.9,7887.0,50.7
2010-12-26,768.4,326.1,88.8,7853.0,50.4
2010-12-27,771.2,323.3,87.6,7834.0,50.4
2010-12-28,796.2,300.0,84.0,6267.0,45.5
2010-12-29,760.2,312.9,87.4,7354.0,48.7
2010-12-30,752.0,324.1,88.2,7728.0,50.2
2010-12-31,758.2,323.4,88.8,7661.0,49.7
2011-01-01,765.8,319.0,88.3,7547.0,49.2
2011-01-02,766.1,319.0,88.4,7782.0,49.2
2011-01-03,769.2,319.7,87.5,7925.0,49.2
2011-01-04,778.4,319.5,87.4,8076.0,49.7
2011-01-05,781.7,317.2,87.2,8041.0,49.4
2011-01-06,777.5,317.5,88.2,8033.0,49.4
2011-01-07,778.9,316.8,87.4,8017.0,49.4
2011-01-08,780.1,316.9,87.2,8029.0,49.4
2011-01-09,777.0,316.9,87.7,8038.0,49.5
2011-01-10,786.1,316.2,86.3,7897.0,49.2
2011-01-11,783.6,316.9,86.4,7844.0,49.0
2011-01-12,783.0,316.2,85.7,7868.0,49.0
2011-01-13,758.7,321.3,88.5,8255.0,51.5
2011-01-14,759.6,321.1,88.4,8141.0,51.5
2011-01-15,762.4,319.3,87.1,8117.0,51.5
2011-01-16,764.0,317.9,85.7,8092.0,51.6
2011-01-17,761.1,320.4,87.5,7765.0,51.6
2011-01-18,757.4,322.8,89.3,7736.0,51.6
2011-01-19,756.5,323.3,89.3,7698.0,51.6
2011-01-20,760.6,323.3,89.4,7556.0,51.1
2011-01-21,762.7,320.6,89.1,7623.0,50.9
2011-01-22,762.7,320.3,89.2,7554.0,49.8
2011-01-23,762.5,319.5,89.0,7501.0,50.8
2011-01-24,761.1,318.7,88.9,7509.0,50.9
2011-01-25,760.7,320.2,88.9,7445.0,50.8
2011-01-26,759.3,323.4,89.1,7440.0,50.8
2011-01-27,758.6,323.4,89.3,7428.0,50.9
2011-01-28,760.0,322.8,88.8,7438.0,50.8
2011-01-29,758.2,320.9,89.0,7565.0,50.8
2011-01-30,761.7,319.3,87.3,7546.0,50.9
2011-01-31,761.0,316.4,86.7,7481.0,50.9
2011-02-01,771.5,312.6,86.2,4507.0,49.0
2011-02-05,656.5,105.4,76.6,2963.0,49.1
2011-02-06,681.7,267.8,87.5,6512.0,54.6
2011-02-07,681.1,331.4,88.7,7583.0,55.7
2011-02-08,690.7,338.9,90.0,7478.0,54.5
2011-02-09,693.4,323.7,88.7,7579.0,54.6
2011-02-10,692.1,314.1,88.5,7603.0,54.0
